1975	United States of America	641903.04
1975	USSR	545366.95
1975	China	316227.02
1975	India	231707.59
1975	Japan	158674.33
1975	Germany	132501.83
1975	Australia	128467.85
1975	Brazil	120501.84
1975	France	108443.3
1975	Canada	99390.57
1975	Mexico	92845.01
1975	Colombia	85227.7
1975	Argentina	83804.59
1975	Turkey	82001.12
1975	Pakistan	66253.2
1975	New Zealand	61172.06
1975	Italy	61055.77
1975	Spain	58864.22
1975	United Kingdom	52551.13
1975	Indonesia	52024.71
1975	Iran (Islamic Republic of)	50966.82
1975	Bangladesh	49657.58
1975	Poland	49017.81
1975	South Africa	42421.53
1975	Romania	38254.44
1975	Nigeria	31036.84
1975	Ethiopia PDR	30525.52
1975	Cuba	27894.23
1975	Afghanistan	26840.7
1975	Egypt	25750.58
1975	Uruguay	24125.54
1975	Sudan (former)	23102.43
1975	Czechoslovakia	22188.85
1975	Philippines	22004.79
1975	Morocco	21931.53
1975	Thailand	21018.94
1975	Peru	19352.35
1975	Yugoslav SFR	19332.62
1975	Viet Nam	18871.83
1975	Chile	18859.98
1975	Venezuela (Bolivarian Republic of)	18439.06
1975	Ireland	17325.52
1975	Iraq	17287.9
1975	Denmark	16947.79
1975	Sweden	16380.74
1975	Greece	16377.58
1975	Austria	15691.83
1975	Finland	14197.95
1975	Bulgaria	14109.97
1975	Portugal	13632.74
1975	Malaysia	13619.55
1975	Hungary	13395.1
1975	Myanmar	13297.51
1975	United Republic of Tanzania	13177.51
1975	Ecuador	12920.78
1975	Netherlands	12383.38
1975	Madagascar	12132.9
1975	Kenya	11437.4
1975	Syrian Arab Republic	9979.47
1975	Zimbabwe	9106.28
1975	Switzerland	8735.19
1975	Algeria	8340.65
1975	Belgium-Luxembourg	8086.34
1975	Norway	7649.4
1975	Sri Lanka	7598.57
1975	Tunisia	7281.46
1975	Mongolia	7280.78
1975	Dominican Republic	6964.44
1975	Niger	6824.33
1975	Senegal	6669.46
1975	Republic of Korea	6286.35
1975	Saudi Arabia	6147.35
1975	Angola	5606.73
1975	Bolivia (Plurinational State of)	5572.59
1975	Mali	5455.56
1975	Yemen	5246.93
1975	Nepal	4884.5
1975	Guatemala	4853.34
1975	Democratic People's Republic of Korea	4786.85
1975	Albania	4616.83
1975	Democratic Republic of the Congo	4570.91
1975	Uganda	4479.21
1975	Cameroon	4379.98
1975	Nicaragua	4374.75
1975	Libya	4131.17
1975	Paraguay	4081.48
1975	Ghana	3890.61
1975	Côte d'Ivoire	3847.88
1975	Haiti	3780.3
1975	Chad	3620.09
1975	Zambia	3479.31
1975	Honduras	3400.28
1975	Panama	2828.24
1975	Mozambique	2769.21
1975	Burkina Faso	2759.31
1975	Lebanon	2542.08
1975	Cambodia	2502.72
1975	Namibia	2324.59
1975	El Salvador	2155.74
1975	Mauritania	2124.7
1975	Israel	2122.14
1975	Guinea	2043.46
1975	Costa Rica	1773.27
1975	Jamaica	1693.79
1975	Papua New Guinea	1671.34
1975	Botswana	1665.1
1975	Burundi	1517.18
1975	Malawi	1489.25
1975	Lao People's Democratic Republic	1442.04
1975	Benin	1390.19
1975	Rwanda	1204.09
1975	Puerto Rico	1120.95
1975	Lesotho	1074.16
1975	Iceland	1017.42
1975	Guyana	1011.6
1975	Togo	983.14
1975	Central African Republic	911.2
1975	Sierra Leone	825.88
1975	Cyprus	819.94
1975	Guinea-Bissau	801.16
