1975	Indonesia	26293.859
1975	Canada	22730.065
1975	USSR	19869.137
1975	Spain	17573.003
1975	India	13837.387
1975	Brazil	12463.907
1975	Malaysia	11630.998
1975	Philippines	11608.956
1975	China	10475.58
1975	Italy	9581.639
1975	United States of America	6029.393
1975	Nigeria	5556.697
1975	France	5318.679
1975	Colombia	5213.771
1975	Turkey	4946.881
1975	Mexico	4709.177
1975	Thailand	4638.793
1975	Romania	4408.635
1975	Greece	4026.456
1975	Sri Lanka	4023.822
1975	Viet Nam	3668.603
1975	South Africa	3144.081
1975	Ecuador	2992.147
1975	Portugal	2956.504
1975	Yugoslav SFR	2703.194
1975	Poland	2429.937
1975	Côte d'Ivoire	2293.969
1975	Hungary	2274.517
1975	Venezuela (Bolivarian Republic of)	2078.053
1975	Japan	1945.397
1975	Tunisia	1887.973
1975	United Republic of Tanzania	1802.974
1975	Myanmar	1530.894
1975	Germany	1503.092
1975	Ghana	1495.914
1975	Guatemala	1437.131
1975	Bulgaria	1163.042
1975	Dominican Republic	1143.917
1975	Papua New Guinea	1116.066
1975	Uganda	1084.721
1975	Argentina	1075.369
1975	Democratic Republic of the Congo	1005.324
1975	Czechoslovakia	1003.233
1975	Cameroon	914.38
1975	Pakistan	860.161
1975	Angola	845.977
1975	Nicaragua	755.168
1975	Peru	724.367
1975	Kenya	715.394
1975	Algeria	712.233
1975	Albania	661.895
1975	El Salvador	638.634
1975	Republic of Korea	638.512
1975	Bangladesh	624.658
1975	Honduras	614.397
1975	Haiti	611.928
1975	Morocco	606.998
1975	Cuba	605.458
1975	Democratic People's Republic of Korea	574.085
1975	Madagascar	569.745
1975	Australia	544.898
1975	Iran (Islamic Republic of)	516.131
1975	Chile	486.129
1975	Libya	438.923
1975	Costa Rica	415.615
1975	Syrian Arab Republic	403.535
1975	Vanuatu	370.287
1975	Lebanon	338.504
1975	Ethiopia PDR	334.67
1975	United Kingdom	330.334
1975	Austria	323.847
1975	Fiji	316.318
1975	Equatorial Guinea	308.224
1975	Jamaica	291.181
1975	Samoa	281.524
1975	Israel	281.372
1975	Liberia	275.61
1975	Guinea	264.748
1975	Panama	243.827
1975	Mozambique	239.33
1975	Burundi	231.052
1975	Kiribati	223.671
1975	Cambodia	223.255
1975	Bolivia (Plurinational State of)	213.235
1975	Iraq	202.712
1975	Paraguay	179.3
1975	Cyprus	163.903
1975	Yemen	159.482
1975	Gabon	155.23
1975	Egypt	153.554
1975	Afghanistan	151.212
1975	Rwanda	147.934
1975	Netherlands	137.261
1975	Puerto Rico	126.27
1975	New Zealand	116.401
1975	Occupied Palestinian Territory 	116.148
1975	Saudi Arabia	109.652
1975	Benin	102.253
1975	Solomon Islands	101.753
1975	Sierra Leone	96.277
1975	Uruguay	93.36
1975	Guinea-Bissau	91.913
1975	Sudan (former)	84.683
1975	Trinidad and Tobago	82.527
1975	Nepal	81.876
1975	Togo	74.975
1975	Sao Tome and Principe	74.813
1975	Malawi	72.414
1975	Mali	65.062
1975	Timor-Leste	63.787
1975	Switzerland	62.564
1975	Belgium-Luxembourg	59.21
1975	Lao People's Democratic Republic	57.408
1975	Central African Republic	56.628
1975	Congo	54.124
1975	French Polynesia	51.691
1975	Tonga	50.821
1975	Jordan	47.375
1975	Bhutan	46.873
1975	Zimbabwe	46.016
1975	Brunei Darussalam	39.162
1975	Suriname	38.309
1975	Denmark	34.593
1975	Oman	33.998
1975	Grenada	31.286
1975	Guyana	28.029
1975	Saint Lucia	24.246
1975	Saint Kitts and Nevis	23.645
1975	Martinique	23.311
1975	Burkina Faso	23.299
1975	Dominica	21.739
1975	Zambia	19.338
1975	Comoros	18.145
1975	New Caledonia	16.447
1975	Guam	16.447
1975	Senegal	16.104
1975	Guadeloupe	13.598
1975	Sweden	10.837
1975	Belize	10.518
1975	Maldives	9.568
1975	Wallis and Futuna Islands	9.398
1975	Mauritius	8.483
1975	Saint Vincent and the Grenadines	8.314
1975	Ireland	8.156
1975	Norway	7.963
1975	United Arab Emirates	7.497
1975	Niue	7.048
1975	American Samoa	7.048
1975	Seychelles	6.342
1975	Lesotho	5.795
