1961	USSR	62494000
1961	United States of America	33539000
1961	China	14294248
1961	India	10997000
1961	France	9573520
1961	Italy	8301200
1961	Canada	7713000
1961	Turkey	7135000
1961	Australia	6727190
1961	Argentina	5725000
1961	Germany	5076710
1961	Romania	3990300
1961	Pakistan	3814000
1961	Spain	3438000
1961	Yugoslav SFR	3174000
1961	Iran (Islamic Republic of)	2869120
1961	Poland	2792000
1961	United Kingdom	2614000
1961	Afghanistan	2279000
1961	Bulgaria	2039600
1961	Hungary	1935700
1961	Japan	1781000
1961	Czechoslovakia	1666390
1961	Greece	1527870
1961	Egypt	1435930
1961	Mexico	1401910
1961	Chile	1030560
1961	South Africa	871000
1961	Iraq	857350
1961	Sweden	839170
1961	Belgium-Luxembourg	787372
1961	Syrian Arab Republic	757000
1961	Morocco	720000
1961	Austria	711673
1961	Algeria	685723
1961	Ethiopia PDR	650000
1961	Brazil	544858
1961	Netherlands	482130
1961	Ireland	469900
1961	Tunisia	465000
1961	Finland	460792
1961	Denmark	434057
1961	Portugal	429643
1961	Uruguay	371536
1961	Switzerland	316000
1961	New Zealand	253349
1961	Republic of Korea	172000
1961	Peru	153595
1961	Colombia	142100
1961	Jordan	138200
1961	Nepal	135000
1961	Saudi Arabia	125000
1961	Kenya	109400
1961	Mongolia	98400
1961	Albania	97800
1961	Democratic People's Republic of Korea	85000
1961	Ecuador	78170
1961	Lebanon	68500
1961	Israel	65900
1961	Lesotho	57540
1961	Cyprus	45720
1961	Bolivia (Plurinational State of)	45000
1961	Yemen	34000
1961	Bangladesh	32512
1961	Libya	29992
1961	Norway	27400
1961	Sudan (former)	26400
1961	Guatemala	24656
1961	Angola	20000
1961	Nigeria	16000
1961	Mozambique	8800
1961	Myanmar	7436
1961	Paraguay	7200
1961	United Republic of Tanzania	6100
1961	Bhutan	5000
1961	Burundi	4000
1961	Mali	3750
1961	Malta	2844
1961	Democratic Republic of the Congo	2127
1961	Chad	1500
1961	Oman	1400
1961	Venezuela (Bolivarian Republic of)	1228
1961	Rwanda	1200
1961	Niger	1000
1961	Zimbabwe	807
1961	Honduras	802
1961	Zambia	608
1961	Namibia	592
1961	Botswana	400
1961	Malawi	150
1961	New Caledonia	100
1961	Mauritania	100
1962	USSR	66530000
1962	United States of America	29718000
1962	China	16707100
1962	Canada	15393000
1962	France	14053800
1962	India	12072000
1962	Italy	9496900
1962	Turkey	8580000
1962	Australia	8352910
1962	Germany	5906470
1962	Argentina	5700000
1962	Spain	4819550
1962	Romania	4053800
1962	Pakistan	4026000
1962	United Kingdom	3974000
1962	Yugoslav SFR	3514000
1962	Iran (Islamic Republic of)	2754740
1962	Poland	2700000
1962	Afghanistan	2279000
1962	Bulgaria	2089680
1962	Hungary	1973140
1962	Greece	1722140
1962	Czechoslovakia	1643800
1962	Japan	1631000
1962	Egypt	1593100
1962	Algeria	1507000
1962	Morocco	1500000
1962	Mexico	1455260
1962	Syrian Arab Republic	1374180
1962	Iraq	1085490
1962	Chile	969750
1962	Sweden	906330
1962	Belgium-Luxembourg	888520
1962	Austria	706206
1962	Brazil	705619
1962	South Africa	705000
1962	Ethiopia PDR	655000
1962	Portugal	645000
1962	Denmark	643992
1962	Tunisia	640000
1962	Netherlands	603062
1962	Uruguay	452089
1962	Ireland	439000
1962	Finland	421500
1962	Switzerland	419800
1962	Mongolia	288400
1962	New Zealand	213233
1962	Republic of Korea	164000
1962	Colombia	162000
1962	Peru	152666
1962	Albania	146407
1962	Nepal	138000
1962	Jordan	111900
1962	Saudi Arabia	108000
1962	Democratic People's Republic of Korea	87000
1962	Kenya	84200
1962	Lebanon	75247
1962	Ecuador	67300
1962	Cyprus	66040
1962	Lesotho	55000
1962	Israel	51700
1962	Bolivia (Plurinational State of)	40000
1962	Bangladesh	39624
1962	Yemen	35000
1962	Libya	33600
1962	Guatemala	32079
1962	Sudan (former)	28500
1962	Norway	20000
1962	Angola	20000
1962	United Republic of Tanzania	17578
1962	Nigeria	16000
1962	Myanmar	14811
1962	Paraguay	7000
1962	Burundi	6500
1962	Mozambique	6000
1962	Bhutan	5100
1962	Mali	3500
1962	Democratic Republic of the Congo	2970
1962	Malta	2844
1962	Oman	1400
1962	Chad	1400
1962	Rwanda	1385
1962	Zimbabwe	1216
1962	Niger	1126
1962	Zambia	934
1962	Honduras	755
1962	Venezuela (Bolivarian Republic of)	622
1962	Namibia	482
1962	Botswana	400
1962	Malawi	150
1962	New Caledonia	100
1962	Mauritania	100
1963	USSR	46700000
1963	United States of America	31211900
1963	Canada	19691000
1963	China	18493739
1963	India	10776000
1963	France	10249000
1963	Turkey	10137000
1963	Argentina	8940000
1963	Australia	8924460
1963	Italy	8126800
1963	Germany	6135980
1963	Spain	4865360
1963	Pakistan	4170000
1963	Yugoslav SFR	4143000
1963	Romania	3798800
1963	Poland	3067000
1963	United Kingdom	3046000
1963	Iran (Islamic Republic of)	2468140
1963	Afghanistan	1947000
1963	Bulgaria	1894270
1963	Czechoslovakia	1765620
1963	Mexico	1702990
1963	Hungary	1592850
1963	Algeria	1589660
1963	Egypt	1493000
1963	Morocco	1440000
1963	Greece	1416930
1963	Syrian Arab Republic	1189590
1963	Chile	1135610
1963	South Africa	880000
1963	Belgium-Luxembourg	822179
1963	Tunisia	800000
1963	Japan	715500
1963	Sweden	695500
1963	Austria	689528
1963	Ethiopia PDR	661000
1963	Portugal	591964
1963	Netherlands	530320
1963	Denmark	494060
1963	Iraq	488254
1963	Finland	397000
1963	Brazil	392363
1963	Switzerland	302700
1963	Ireland	300600
1963	Mongolia	291000
1963	New Zealand	249188
1963	Uruguay	236540
1963	Peru	155500
1963	Republic of Korea	139000
1963	Nepal	137578
1963	Saudi Arabia	135000
1963	Kenya	110400
1963	Democratic People's Republic of Korea	94000
1963	Colombia	90000
1963	Jordan	75800
1963	Cyprus	64008
1963	Albania	61763
1963	Lebanon	60000
1963	Lesotho	55000
1963	Bolivia (Plurinational State of)	55000
1963	Israel	54700
1963	Ecuador	52600
1963	Bangladesh	44704
1963	Yemen	37000
1963	Guatemala	35609
1963	Libya	34100
1963	Myanmar	32435
1963	Sudan (former)	30940
1963	United Republic of Tanzania	24514
1963	Angola	20000
1963	Norway	17700
1963	Nigeria	16000
1963	Mozambique	14000
1963	Paraguay	8800
1963	Burundi	7400
1963	Bhutan	5200
1963	Mali	3000
1963	Malta	2953
1963	Democratic Republic of the Congo	2892
1963	Chad	2700
1963	Zimbabwe	1869
1963	Rwanda	1744
1963	Oman	1500
1963	Venezuela (Bolivarian Republic of)	1105
1963	Niger	817
1963	Zambia	717
1963	Honduras	691
1963	Namibia	600
1963	Botswana	400
1963	Malawi	178
1963	New Caledonia	100
1963	Mauritania	95
1964	USSR	69935000
1964	United States of America	34928000
1964	China	20859709
1964	Canada	16349000
1964	France	13837700
1964	Argentina	11260000
1964	Australia	10037000
1964	India	9853000
1964	Italy	8585800
1964	Turkey	8440000
1964	Germany	6551200
1964	Pakistan	4162000
1964	Spain	3981000
1964	Romania	3823700
1964	United Kingdom	3793000
1964	Yugoslav SFR	3703000
1964	Poland	3042000
1964	Iran (Islamic Republic of)	2622580
1964	Afghanistan	2230000
1964	Mexico	2203070
1964	Hungary	2142860
1964	Bulgaria	2120540
1964	Greece	2088000
1964	Czechoslovakia	1828890
1964	Egypt	1499880
1964	Morocco	1440000
1964	Japan	1244000
1964	Algeria	1162460
1964	Chile	1158880
1964	Syrian Arab Republic	1100000
1964	Sweden	1064510
1964	South Africa	1060000
1964	Belgium-Luxembourg	949813
1964	Iraq	807013
1964	Austria	750534
1964	Netherlands	712060
1964	Tunisia	690000
1964	Ethiopia PDR	653800
1964	Uruguay	645816
1964	Brazil	643004
1964	Denmark	541454
1964	Portugal	471856
1964	Finland	462500
1964	Switzerland	388400
1964	Mongolia	335200
1964	Jordan	294702
1964	New Zealand	273990
1964	Ireland	271600
1964	Republic of Korea	190000
1964	Peru	143150
1964	Nepal	138500
1964	Kenya	134700
1964	Saudi Arabia	130000
1964	Israel	126500
1964	Albania	124208
1964	Democratic People's Republic of Korea	98000
1964	Colombia	85000
1964	Lebanon	59500
1964	Bolivia (Plurinational State of)	57000
1964	Myanmar	54168
1964	Lesotho	54000
1964	Ecuador	47200
1964	Cyprus	45720
1964	Yemen	41500
1964	Sudan (former)	36765
1964	Guatemala	36100
1964	Bangladesh	34544
1964	Libya	28000
1964	United Republic of Tanzania	27099
1964	Norway	20200
1964	Nigeria	20000
1964	Angola	13000
1964	Mozambique	8000
1964	Burundi	7400
1964	Paraguay	7000
1964	Bhutan	5300
1964	Zimbabwe	3865
1964	Democratic Republic of the Congo	3084
1964	Malta	2770
1964	Chad	2700
1964	Mali	2000
1964	Oman	1500
1964	Venezuela (Bolivarian Republic of)	1200
1964	Niger	930
1964	Namibia	600
1964	Honduras	560
1964	Botswana	400
1964	Rwanda	321
1964	Malawi	300
1964	Zambia	214
1964	New Caledonia	100
1964	Mauritania	90
1965	USSR	56105000
1965	United States of America	35805000
1965	China	25243492
1965	Canada	17674000
1965	France	14760000
1965	India	12257000
1965	Italy	9775900
1965	Turkey	8630000
1965	Australia	7067060
1965	Germany	6149340
1965	Argentina	6079000
1965	Romania	5937000
1965	Spain	4719000
1965	Pakistan	4590000
1965	United Kingdom	4171000
1965	Iran (Islamic Republic of)	3647710
1965	Yugoslav SFR	3462000
1965	Poland	3338000
1965	Bulgaria	2923010
1965	Hungary	2453280
1965	Afghanistan	2282000
1965	Mexico	2150350
1965	Greece	2071990
1965	Czechoslovakia	1991870
1965	Morocco	1580000
1965	Algeria	1325240
1965	Japan	1287000
1965	Egypt	1272000
1965	Chile	1115830
1965	Syrian Arab Republic	1044000
1965	Sweden	1038000
1965	Iraq	1005290
1965	Belgium-Luxembourg	910564
1965	Tunisia	800000
1965	Netherlands	704000
1965	Ethiopia PDR	692900
1965	Austria	660712
1965	South Africa	656000
1965	Uruguay	619905
1965	Portugal	612300
1965	Brazil	585384
1965	Denmark	563769
1965	Finland	500700
1965	Switzerland	352400
1965	Mongolia	291000
1965	Jordan	277863
1965	New Zealand	250320
1965	Ireland	232660
1965	Republic of Korea	184000
1965	Kenya	172200
1965	Israel	150000
1965	Saudi Arabia	147900
1965	Peru	146720
1965	Nepal	126000
1965	Albania	119728
1965	Colombia	110000
1965	Cyprus	91440
1965	Democratic People's Republic of Korea	88000
1965	Myanmar	71773
1965	Ecuador	61300
1965	Libya	56913
1965	Sudan (former)	56008
1965	Lebanon	55000
1965	Bolivia (Plurinational State of)	55000
1965	Lesotho	50000
1965	Yemen	44600
1965	Bangladesh	34544
1965	United Republic of Tanzania	33019
1965	Guatemala	27164
1965	Nigeria	20000
1965	Angola	20000
1965	Norway	11800
1965	Mozambique	10000
1965	Burundi	8200
1965	Paraguay	7200
1965	Bhutan	5400
1965	Zimbabwe	3810
1965	Chad	3500
1965	Democratic Republic of the Congo	3000
1965	Malta	2540
1965	Mali	2000
1965	Oman	1500
1965	Venezuela (Bolivarian Republic of)	1308
1965	Namibia	700
1965	Honduras	528
1965	Niger	507
1965	Malawi	500
1965	Rwanda	480
1965	Botswana	400
1965	Zambia	214
1965	New Caledonia	100
1965	Mauritania	100
1966	USSR	94469000
1966	United States of America	35513900
1966	China	25308507
1966	Canada	22516800
1966	Australia	12699300
1966	France	11296600
1966	India	10394000
1966	Turkey	9715000
1966	Italy	9399600
1966	Argentina	6247000
1966	Germany	6053960
1966	Romania	5064700
1966	Spain	4881000
1966	Yugoslav SFR	4603000
1966	Iran (Islamic Republic of)	4380980
1966	Pakistan	3916000
1966	Poland	3556100
1966	United Kingdom	3475650
1966	Bulgaria	3193360
1966	Hungary	2348680
1966	Czechoslovakia	2247400
1966	Afghanistan	2033000
1966	Greece	2020030
1966	Mexico	1647370
1966	Egypt	1465000
1966	Chile	1346410
1966	Morocco	1150000
1966	Japan	1024000
1966	Austria	896906
1966	Iraq	825955
1966	Ethiopia PDR	721700
1966	Tunisia	650000
1966	Algeria	630051
1966	Brazil	614657
1966	Belgium-Luxembourg	613222
1966	Netherlands	598000
1966	Sweden	591030
1966	Syrian Arab Republic	559000
1966	South Africa	548000
1966	Denmark	400474
1966	Finland	367800
1966	Switzerland	347700
1966	Uruguay	328760
1966	Portugal	323549
1966	New Zealand	291778
1966	Mongolia	227000
1966	Republic of Korea	193000
1966	Ireland	185300
1966	Saudi Arabia	148750
1966	Nepal	147000
1966	Albania	146084
1966	Peru	145002
1966	Kenya	128400
1966	Colombia	125000
1966	Jordan	101150
1966	Israel	100600
1966	Myanmar	96277
1966	Democratic People's Republic of Korea	96000
1966	Lebanon	69992
1966	Sudan (former)	68976
1966	Ecuador	62727
1966	Lesotho	58000
1966	Libya	57788
1966	Cyprus	55880
1966	Yemen	43900
1966	Bolivia (Plurinational State of)	41000
1966	United Republic of Tanzania	38270
1966	Bangladesh	35600
1966	Guatemala	29642
1966	Angola	22000
1966	Nigeria	20000
1966	Mozambique	11000
1966	Paraguay	9160
1966	Zimbabwe	8878
1966	Burundi	8230
1966	Bhutan	5600
1966	Chad	5200
1966	Norway	4145
1966	Democratic Republic of the Congo	3300
1966	Malta	2337
1966	Mali	2000
1966	Oman	1700
1966	Venezuela (Bolivarian Republic of)	1427
1966	Uganda	885
1966	Niger	681
1966	Malawi	611
1966	Namibia	600
1966	Honduras	538
1966	Botswana	450
1966	Mauritania	200
1966	Rwanda	100
1966	New Caledonia	100
1966	Zambia	81
1967	USSR	72774000
1967	United States of America	41030800
1967	China	28508864
1967	Canada	16136900
1967	France	14287500
1967	India	11393000
1967	Turkey	10110000
1967	Italy	9595600
1967	Germany	7830620
1967	Australia	7546690
1967	Argentina	7320000
1967	Romania	5819600
1967	Spain	5654000
1967	Yugoslav SFR	4823000
1967	Pakistan	4334000
1967	United Kingdom	3903810
1967	Poland	3857600
1967	Iran (Islamic Republic of)	3800000
1967	Bulgaria	3254160
1967	Hungary	3021630
1967	Czechoslovakia	2515790
1967	Afghanistan	2280000
1967	Mexico	2122390
1967	Greece	1935920
1967	Morocco	1506500
1967	Egypt	1299000
1967	Algeria	1265510
1967	Chile	1203500
1967	Sweden	1130330
1967	South Africa	1077000
1967	Syrian Arab Republic	1049000
1967	Austria	1045400
1967	Japan	996900
1967	Belgium-Luxembourg	922910
1967	Iraq	860000
1967	Ethiopia PDR	738900
1967	Netherlands	738587
1967	Portugal	651300
1967	Brazil	629301
1967	Tunisia	550000
1967	Finland	506800
1967	Switzerland	425600
1967	Denmark	420312
1967	New Zealand	347760
1967	Ireland	298000
1967	Mongolia	289000
1967	Israel	221600
1967	Republic of Korea	191000
1967	Jordan	167200
1967	Albania	163261
1967	Kenya	162200
1967	Nepal	159000
1967	Peru	152180
1967	Uruguay	143776
1967	Saudi Arabia	118149
1967	Cyprus	96520
1967	Democratic People's Republic of Korea	91000
1967	Colombia	80000
1967	Ecuador	78543
1967	Sudan (former)	78446
1967	Lebanon	67690
1967	Myanmar	66790
1967	Libya	62221
1967	Bangladesh	53900
1967	Lesotho	50000
1967	Yemen	46300
1967	United Republic of Tanzania	35099
1967	Guatemala	31555
1967	Bolivia (Plurinational State of)	27000
1967	Angola	27000
1967	Paraguay	25100
1967	Nigeria	21000
1967	Zimbabwe	14051
1967	Norway	10583
1967	Mozambique	8624
1967	Burundi	8400
1967	Chad	8000
1967	Bhutan	5800
1967	Democratic Republic of the Congo	3956
1967	Malta	2217
1967	Mali	2000
1967	Oman	1700
1967	Venezuela (Bolivarian Republic of)	1555
1967	Uganda	1329
1967	Malawi	764
1967	Namibia	600
1967	Honduras	549
1967	Botswana	450
1967	Niger	372
1967	Rwanda	300
1967	Mauritania	230
1967	Zambia	199
1967	New Caledonia	150
1968	USSR	87789000
1968	United States of America	42365400
1968	China	27472118
1968	Canada	17689000
1968	India	16540100
1968	France	14984900
1968	Australia	14804100
1968	Italy	9655400
1968	Turkey	9603000
1968	Germany	8575080
1968	Pakistan	6418000
1968	Argentina	5740000
1968	Spain	5315000
1968	Romania	4847900
1968	Poland	4567000
1968	Iran (Islamic Republic of)	4400000
1968	Yugoslav SFR	4363000
1968	United Kingdom	3470000
1968	Hungary	3360550
1968	Czechoslovakia	3153160
1968	Morocco	2550000
1968	Bulgaria	2549200
1968	Afghanistan	2354000
1968	Mexico	2080730
1968	Greece	1568000
1968	Iraq	1537000
1968	Algeria	1533790
1968	Egypt	1526000
1968	South Africa	1247000
1968	Chile	1219700
1968	Sweden	1073550
1968	Austria	1044710
1968	Japan	1012000
1968	Belgium-Luxembourg	899885
1968	Brazil	856170
1968	Portugal	762911
1968	Ethiopia PDR	760000
1968	Netherlands	678971
1968	Tunisia	600000
1968	Syrian Arab Republic	600000
1968	Finland	515500
1968	Uruguay	469790
1968	Denmark	464851
1968	New Zealand	442334
1968	Switzerland	416100
1968	Ireland	412300
1968	Kenya	216300
1968	Republic of Korea	211345
1968	Nepal	204957
1968	Albania	203184
1968	Mongolia	188000
1968	Israel	175000
1968	Saudi Arabia	125000
1968	Peru	112912
1968	Colombia	105000
1968	Jordan	95090
1968	Sudan (former)	87535
1968	Democratic People's Republic of Korea	87000
1968	Ecuador	82910
1968	Cyprus	66040
1968	Bangladesh	58900
1968	Lesotho	53780
1968	Libya	52041
1968	Myanmar	51149
1968	Lebanon	47673
1968	Bolivia (Plurinational State of)	45000
1968	United Republic of Tanzania	44000
1968	Yemen	41000
1968	Guatemala	33140
1968	Paraguay	32000
1968	Angola	27000
1968	Zimbabwe	26222
1968	Nigeria	20000
1968	Norway	16365
1968	Burundi	9800
1968	Mozambique	9202
1968	Bhutan	6000
1968	Chad	5500
1968	Uganda	5000
1968	Democratic Republic of the Congo	2806
1968	Mali	2000
1968	Oman	1850
1968	Malta	1352
1968	Venezuela (Bolivarian Republic of)	821
1968	Malawi	630
1968	Rwanda	621
1968	Namibia	600
1968	Honduras	564
1968	Botswana	453
1968	Niger	400
1968	Mauritania	230
1968	Zambia	200
1968	New Caledonia	86
1969	USSR	75122000
1969	United States of America	39264000
1969	China	27294950
1969	India	18651600
1969	Canada	18267700
1969	France	14446000
1969	Turkey	10593000
1969	Australia	10546200
1969	Italy	9584600
1969	Germany	7987160
1969	Argentina	7020000
1969	Pakistan	6618000
1969	Yugoslav SFR	4882000
1969	Poland	4709700
1969	Spain	4626000
1969	Romania	4348790
1969	Iran (Islamic Republic of)	4100000
1969	Hungary	3585390
1969	United Kingdom	3364750
1969	Czechoslovakia	3256650
1969	Bulgaria	2568710
1969	Afghanistan	2454000
1969	Mexico	2326060
1969	Greece	1723590
1969	Morocco	1469000
1969	Brazil	1373690
1969	Algeria	1326190
1969	South Africa	1316000
1969	Egypt	1277000
1969	Chile	1214200
1969	Iraq	1183000
1969	Syrian Arab Republic	1003520
1969	Austria	950279
1969	Sweden	916530
1969	Belgium-Luxembourg	826494
1969	Ethiopia PDR	782000
1969	Japan	757900
1969	Netherlands	677181
1969	Finland	481400
1969	Tunisia	480000
1969	Portugal	470099
1969	New Zealand	458642
1969	Uruguay	446882
1969	Denmark	428455
1969	Switzerland	378900
1969	Ireland	362800
1969	Kenya	241600
1969	Albania	240177
1969	Nepal	232780
1969	Republic of Korea	224023
1969	Jordan	159332
1969	Israel	155800
1969	Peru	136703
1969	Saudi Arabia	130000
1969	Sudan (former)	123200
1969	Mongolia	114000
1969	Ecuador	94099
1969	Bangladesh	93500
1969	Colombia	88700
1969	Democratic People's Republic of Korea	88000
1969	Cyprus	81280
1969	Libya	78421
1969	Lesotho	59696
1969	Bolivia (Plurinational State of)	53200
1969	United Republic of Tanzania	41000
1969	Zimbabwe	38938
1969	Yemen	35940
1969	Lebanon	32956
1969	Paraguay	31376
1969	Guatemala	31208
1969	Myanmar	25846
1969	Nigeria	20000
1969	Angola	14145
1969	Norway	11111
1969	Chad	7700
1969	Bhutan	6200
1969	Mozambique	5200
1969	Uganda	5000
1969	Burundi	4387
1969	Democratic Republic of the Congo	3420
1969	Mali	2000
1969	Oman	1850
1969	Malta	1750
1969	Rwanda	810
1969	Namibia	700
1969	Honduras	681
1969	Botswana	671
1969	Malawi	665
1969	Venezuela (Bolivarian Republic of)	486
1969	Mauritania	240
1969	Zambia	220
1969	Niger	213
1969	New Caledonia	87
1970	USSR	93750000
1970	United States of America	36784000
1970	China	29188664
1970	India	20093300
1970	France	12649000
1970	Turkey	10081000
1970	Italy	9688600
1970	Canada	9024250
1970	Australia	7889920
1970	Germany	7794040
1970	Pakistan	7294000
1970	Argentina	4920000
1970	Poland	4607800
1970	Iran (Islamic Republic of)	4262000
1970	United Kingdom	4237460
1970	Spain	4062000
1970	Yugoslav SFR	3792000
1970	Romania	3356000
1970	Czechoslovakia	3173940
1970	Bulgaria	3031720
1970	Hungary	2722520
1970	Mexico	2676450
1970	Afghanistan	2081000
1970	Greece	1930740
1970	Brazil	1844260
1970	Morocco	1800500
1970	Egypt	1519000
1970	Algeria	1434550
1970	South Africa	1396000
1970	Chile	1306900
1970	Iraq	1236000
1970	Sweden	962130
1970	Austria	810424
1970	Ethiopia PDR	808000
1970	Belgium-Luxembourg	762845
1970	Netherlands	643219
1970	Syrian Arab Republic	624562
1970	Portugal	564098
1970	Tunisia	519000
1970	Denmark	512491
1970	Japan	473600
1970	Finland	409300
1970	Uruguay	388328
1970	Ireland	381000
1970	Switzerland	347800
1970	New Zealand	287212
1970	Nepal	264670
1970	Mongolia	250200
1970	Albania	226582
1970	Kenya	221486
1970	Republic of Korea	218633
1970	Saudi Arabia	130000
1970	Peru	125374
1970	Israel	125000
1970	Sudan (former)	115300
1970	Bangladesh	104700
1970	Democratic People's Republic of Korea	88000
1970	Ecuador	81000
1970	Lesotho	57552
1970	United Republic of Tanzania	57000
1970	Jordan	54155
1970	Zimbabwe	54127
1970	Colombia	53700
1970	Bolivia (Plurinational State of)	44190
